Dielectric Const (Typical),SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,CuO,ZnO,SrO,PbO,Fe2O3,La2O3,Bi2O3,TiO2,GeO2,ZrO2,CeO2,TeO2,P2O5,V2O5,Nb2O5,WO3
8,45.28,0,2.54,25.81,18.86,0.42,0,0,0,0,0,7.09,0,0,0,0,0,0,0,0,0,0,0,0,0
7,48.3,0,2.94,24.4,12.53,0,0,0,0,0.15,0,11.68,0,0,0,0,0,0,0,0,0,0,0,0,0
8,45.02,0,2.27,22.69,11.95,0.97,0,0,0,0,0,17.1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,62.44,0,8.48,16.73,6.54,5.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,58.96,0,1.25,14.75,16.42,6.34,0,0,0,0,0,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0
8.78,10,30,0,0,0,10,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.63,10,30,0,0,0,20,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.43,10,30,0,0,0,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.68,10,30,0,0,0,40,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.24,10,30,0,0,0,50,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.87,10,30,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,57.29,0,1.49,20.92,12.44,7.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,50.99,0,2.81,21.19,15.58,9.35,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,59.87,0,0.7,19.94,10.06,9.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,50.12,0,2.49,24.07,11.46,11.78,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,48.39,0,1.42,20.9,15.15,14.05,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,49.79,0,2.87,22.44,10.79,14.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0
8,51.74,0,2.19,21.46,12.41,12.12,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,51.18,0,2.83,19.63,11.29,12.02,0,0,0,0,0,0,0,0,0,0,3.01,0,0,0.04,0,0,0,0,0
8,52.86,0,2.68,16.94,11.41,14.39,0,0,0,0.09,0,0,0,0,0,0,0,0,1.63,0,0,0,0,0,0
8,53.6,0,1.43,23.52,9.69,10.94,0,0,0,0.17,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0
2.74,0,50,0,0,0,0,5,25,0,0,19.9,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
2.74,0,50,0,0,0,0,10,20,0,0,19.9,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
2.74,0,50,0,0,0,0,15,15,0,0,19.9,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
2.74,0,50,0,0,0,0,20,10,0,0,19.9,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
2.74,0,50,0,0,0,0,25,5,0,0,19.9,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
4.6,79.35,17.12,1.85,0,0,0,0,1.01,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,71.92,15.96,1.82,5.36,3.3,0,0,0,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.8,81.68,11.93,1.52,0,0,0,0,4.8,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.7,81.58,12.55,1.4,0,0,0,0,4.4,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.8,68.79,15.95,0.61,0,0,0,2.06,11.94,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.83,81.64,12.19,1.4,0,0,0,0,4.7,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.9,81.94,11.83,1.46,0,0,0,0,4.7,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,66.3,20.7,1.9,0,9.8,0,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.2,65.3,17,2,3,11,0,0.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.3,70,22,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.3,50,20,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.7,50,15,2,10,20,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.4,55,17,0,2,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.3,50,19.7,1,9,20,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.8,54,20,0,0,19.7,0,0.3,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
6.6,50,20,0,0,23,0,0.5,0,0,0,1,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0
5.74,0,77.14,0,0,0,0,10,0,0,0,12.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.37,0,72.86,0,0,0,0,15,0,0,0,12.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.84,0,68.57,0,0,0,0,20,0,0,0,11.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.51,0,64.29,0,0,0,0,25,0,0,0,10.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.07,0,60,0,0,0,0,30,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.3,0,64.29,0,0,0,0,10,0,0,0,25.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.08,0,60.72,0,0,0,0,15,0,0,0,24.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.52,0,57.14,0,0,0,0,20,0,0,0,22.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.03,0,53.57,0,0,0,0,25,0,0,0,21.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.57,0,50,0,0,0,0,30,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.53,0,54,0,0,0,0,10,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.67,0,51,0,0,0,0,15,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.35,0,48,0,0,0,0,20,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.93,0,45,0,0,0,0,10,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.44,0,42.5,0,0,0,0,15,0,0,0,42.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.4,39.34,30.13,12.91,0.5,0.5,0.5,15.62,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.4,35.15,30.47,13.29,0.3,0.4,1.1,3.5,0,11.69,0,0.6,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0
7,41.75,29.13,13.71,0.5,0.5,0.5,13.41,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.4,34,31.2,13.2,0.3,0.4,1.1,3,0,11.6,0,1.8,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0
6.9,40.55,31.13,13.31,0.5,0.5,0.5,13.01,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.2,32.44,30.53,18.12,0.3,0.4,1.1,3.1,0,9.91,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.9,39.3,35.6,7.5,0.5,0.5,0.5,5.1,0,7.6,0,0.5,0,0,0,0,0,0,0,2.9,0,0,0,0,0,0
7,39.3,33.1,10,0.5,0.5,0.5,5.1,0,7.6,0,0.5,0,0,0,0,0,0,0,2.9,0,0,0,0,0,0
7,35.5,32.5,13.4,0.5,0.5,0.5,6.8,0,6.8,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.35,47.49,0,0.52,34.09,17.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.7,44.04,0,2.88,26.26,18.87,0,0,0,0,0,0,7.95,0,0,0,0,0,0,0,0,0,0,0,0,0
8.2,48.52,0,2.6,24.65,13,11.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.5,56.03,0,1.16,16.12,15.8,0,0,0,0,0,10.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,54,16.78,9.55,0,19.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.5,64.52,8.04,6.63,16.52,1.66,0,2.03,0,0.5,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
15.83,21.02,12.61,6.01,0,0,0,0,0,0,0,0,0,0,0,20.12,0,40.24,0,0,0,0,0,0,0,0
16.87,15,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,51,0,9,0,0,0,0,0,0
9.13,6,0,9,0,0,25,0,0,0,0,0,0,0,0,0,0,52.5,0,7.5,0,0,0,0,0,0
21.84,6,0,9,0,0,23,0,0,0,0,0,0,0,0,2,0,52.5,0,7.5,0,0,0,0,0,0
9.18,5.5,2,7.5,0,0,25,0,0,0,0,0,0,0,0,0,0,52.5,0,7.5,0,0,0,0,0,0
19.72,4.5,0,8,0,0,16.5,0,0,0,0,0,0,0,0,3.5,0,60,0,7.5,0,0,0,0,0,0
7.95,4,0,6,0,0,20.5,0,0,0,0,0,0,0,0,2,0,60,0,7.5,0,0,0,0,0,0
18.23,6.25,0,6.25,0,0,20.5,0,0,0,0,0,0,0,0,2,0,57.5,0,7.5,0,0,0,0,0,0
6.46,68.3,0,13.9,8.1,7.8,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0
6.47,68.3,0,13.9,7.2,8.2,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0
6.46,68.5,0,13.5,8.5,8.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6.47,68.2,0,14.3,7,8.5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6.4,68.2,0.5,14.3,7.8,8.7,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
6.48,68.3,0,13.5,9.1,8.6,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
6.43,68.6,0,14.3,6,9,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0
6.56,68.3,0,13.5,7.5,8.6,0.6,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0
6.54,68.3,0,12.9,7.7,8.8,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0.6,0,0,0,0,0,0
6.1,66.9,1.3,13,9,5.3,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0
13.84,44.79,4.29,2.93,0,47.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.8,50.63,6.12,4.18,0,39.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.4,29.54,4.25,2.9,0,63.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.8,33.52,4.82,19.75,0,41.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.2,32.91,15.29,2.98,0,48.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.7,29.35,10.86,9.27,0,50.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.8,64.38,6.17,4.22,0,0,25.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.1,44.8,4.3,2.93,0,47.68,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.7,58.89,5.65,3.86,0,21.03,0,0,0,0,0,0,0,10.57,0,0,0,0,0,0,0,0,0,0,0,0
10.6,44.81,4.3,2.93,0,47.48,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,44.88,4.3,2.94,0,47.56,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.4,57.43,5.51,3.76,0,0,0,0,0,0,0,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0
16,44.37,4.26,2.91,0,46.48,0,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.7,45,48,0,0,0,0,0,0,6.4,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.3,45.8,45,0,0,0,0,0,0,6.8,0.4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.8,44,46,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
4.8,41.76,49.74,0,0,0,0,0,0,5,0.5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
4.8,46.74,44.76,0,0,0,0,0,0,5,0.5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
24.3,22.72,19.23,0,43.84,0.95,0.7,6.27,0,0,0,5.26,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0
21.2,19.67,14.76,0,29.32,0,0.67,25.8,0,0,0,6.31,3.47,0,0,0,0,0,0,0,0,0,0,0,0,0
25.5,27.29,21.12,2.22,28.05,2.02,0.74,11.36,0,0,0,5.56,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0
26.6,13.01,13.33,0,60.61,0,1.27,8.18,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.8,21.37,11.8,1.01,43.33,1.83,1,13.75,0,0,0,4.42,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0
20.4,19.63,23.4,0,33.44,1,1.1,11.28,0,0,0,6.9,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0
27,9.23,16.67,2.47,47.56,0,0.99,16.88,0,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.2,32.54,14.44,0,34.65,0,1.82,9.35,0,0,0,3.43,3.77,0,0,0,0,0,0,0,0,0,0,0,0,0
25.4,28.3,18.91,0,34.02,0,1.07,11.01,0,0,0,4.04,2.65,0,0,0,0,0,0,0,0,0,0,0,0,0
28.8,16.19,14.75,0,38.89,4.82,0.7,10.85,0,0,0,13.28,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0
24.2,15.7,16.43,8.13,38.29,1.02,1.12,11.48,0,0,0,5.62,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0
26.4,23.69,16,0,35.3,0,10.09,10.36,0,0,0,4.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.9,21.63,13.8,0,46.25,0,5.9,7.56,0,0,0,4.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.5,19.3,13.76,0,43.78,8.99,0.33,10.12,0,0,0,3.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.5,19.76,15.35,0,32.41,0,0.39,11.92,0,0,0,5.84,14.33,0,0,0,0,0,0,0,0,0,0,0,0,0
25.1,20.59,14.68,0,42.72,0,0.35,10.8,0,0,0,4.63,6.23,0,0,0,0,0,0,0,0,0,0,0,0,0
6.55,67.4,0,13.5,10.7,5.2,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0
6.43,68.4,0,13.5,10.7,5.2,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0
6.45,68.4,0,13.5,10,7.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6.51,67.9,0,13.5,10.5,7.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6.54,67.4,0,13.5,11.7,4.2,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0
6.44,68.4,0,13.5,11,6.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6.55,67.72,0,13.37,9.6,5.15,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0
6.53,67.9,0,13.5,9,8.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6.51,67.9,0,13.5,9,7.1,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0
6.35,67.1,0,13.5,9.8,5.3,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0
6.6,67,0,13.5,9.7,5.4,0,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0
6.55,66.1,1,14.1,8.8,5.5,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0
6.56,67.5,0,13.9,7.5,8.6,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0
6.66,66.5,0,13,12.7,4.7,0,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0
6.66,66.5,0,13.2,12.2,5.5,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0
6.73,66.2,0,13.3,10.5,8.5,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0
6.67,66.2,0,13.7,11.3,4.9,0,0,0,0,0,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0
6.46,67.5,0.5,13.5,10.7,4.5,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0
6.39,67.5,1,13.8,9.8,4.5,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1,67,0.4,13.1,9.9,5.3,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0
6.2,67.1,0.7,13,9.7,7.2,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0
6.15,66.9,0.9,13.2,9.3,5.3,0,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0
6.2,66.9,1.1,13.1,9.2,5.3,0,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0
7.41,32.65,40.76,0.82,0.69,4.03,0,0,20.81,0.21,0,0,0,0,0.01,0,0,0.02,0,0,0,0,0,0,0,0
7.56,24.62,48.49,0.83,0.7,4.07,0,0,21.05,0.21,0,0,0,0,0.01,0,0,0.02,0,0,0,0,0,0,0,0
10.23,71.53,0,0.09,5.84,9.45,0,0,13.01,0.02,0,0,0,0,0.02,0,0,0.04,0,0,0,0,0,0,0,0
10.12,64.75,6.48,0.09,5.9,9.55,0,0,13.15,0.02,0,0,0,0,0.02,0,0,0.04,0,0,0,0,0,0,0,0
10,57.85,13.09,0.09,5.96,9.64,0,0,13.28,0.02,0,0,0,0,0.02,0,0,0.05,0,0,0,0,0,0,0,0
9.85,50.78,19.84,0.09,6.03,9.75,0,0,13.42,0.02,0,0,0,0,0.02,0,0,0.05,0,0,0,0,0,0,0,0
9.33,43.61,26.71,0.09,6.09,9.85,0,0,13.56,0.02,0,0,0,0,0.02,0,0,0.05,0,0,0,0,0,0,0,0
9.08,37.29,32.97,0.09,6.17,6.65,0,0,16.74,0.02,0,0,0,0,0.02,0,0,0.05,0,0,0,0,0,0,0,0
9.64,30.81,39.4,0.09,6.24,3.37,0,0,20,0.02,0,0,0,0,0.02,0,0,0.05,0,0,0,0,0,0,0,0
9.49,24.17,45.98,0.09,6.33,0,0,0,23.34,0.02,0,0,0,0,0.02,0,0,0.05,0,0,0,0,0,0,0,0
6.56,67.5,0,13.3,9.3,6.5,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0
6.58,67.6,0,13,8.2,8.8,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0
6.58,66.5,0.5,13.5,9,4.5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
6.56,67.5,0,13.3,8.2,7.9,0.6,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0
6.54,67.5,0,12.7,8.4,8.1,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0.6,0,0,0,0,0,0
2.77,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,25,10,0,0,0
5.54,0,70,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
5.53,57.98,18.74,9.1,0,10.22,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,2.94,0,0,0,0,0
5.11,57.91,18.81,9.14,0,10.19,0,0,1.03,0,0,0,0,0,0,0.46,0,0,0,0,2.46,0,0,0,0,0
4.93,57.98,18.79,9.08,0,10.24,0,0,1.01,0,0,0,0,0,0,0.97,0,0,0,0,1.93,0,0,0,0,0
4.53,57.91,18.89,9.05,0,10.21,0,0,1.03,0,0,0,0,0,0,1.46,0,0,0,0,1.45,0,0,0,0,0
4.75,58,18.71,9.17,0,10.18,0,0,1.07,0,0,0,0,0,0,1.94,0,0,0,0,0.93,0,0,0,0,0
5.18,57.96,18.73,9.09,0,10.24,0,0,1.04,0,0,0,0,0,0,2.47,0,0,0,0,0.47,0,0,0,0,0
4.47,56.62,20.75,13.97,5.32,0.06,0,0,0.1,0.02,0,0,0,0,0.18,0,0,0.25,0,0,0,0,2.73,0,0,0
4.5,62.42,21.03,10.5,0.4,4.83,0,0,0.03,0.01,0,0,0,0,0.12,0,0,0.17,0,0,0,0,0.49,0,0,0
4.5,63.18,21.11,10.47,0,4.69,0,0,0,0,0,0,0,0,0.22,0,0,0.33,0,0,0,0,0,0,0,0
4.39,60.12,21.29,11.02,0.36,4.29,0,0,0.01,0.01,0,0,0,0,0.12,0,0,0.17,0,0,0,0,2.61,0,0,0
4.34,59.47,20.25,11.55,0.42,3.86,0,0,0.12,0.01,0,0,0,0,0.13,0,0,0.17,0,0,0,0,4.02,0,0,0
4.35,59.14,21.53,11.53,0.31,3.77,0,0,0,0.01,0,0,0,0,0.13,0,0,0.18,0,0,0,0,3.4,0,0,0
4.44,61.26,22.04,11.85,0.3,3.21,0,0,0.09,0.02,0,0,0,0,0.18,0,0,0.25,0,0,0,0,0.8,0,0,0
4.42,63.45,19.47,12.25,0.29,2.97,0,0,0.12,0.01,0,0,0,0,0.15,0,0,0.2,0,0,0,0,1.09,0,0,0
4.21,59.14,21.07,13.43,1.97,0.01,0,0,0,0,0,0,0,0,0.19,0,0,0.3,0,0,0,0,3.89,0,0,0
4.18,56.87,21.37,15.61,0.04,0.08,0,0,0.13,0.02,0,0,0,0,0.17,0,0,0.23,0,0,0,0,5.48,0,0,0
4.26,61.1,20.27,15.05,0,0.04,0,0,0.09,0.02,0,0,0,0,0.2,0,0,0.28,0,0,0,0,2.95,0,0,0
4.22,58.54,21.29,15.4,0,0.03,0,0,0.09,0.02,0,0,0,0,0.18,0,0,0.25,0,0,0,0,4.2,0,0,0
4.06,57.99,22.31,13.81,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0.26,0,0,0,0,5.46,0,0,0
4.36,58.19,23.97,11.34,0.36,3.65,0,0,0.13,0.02,0,0,0,0,0.2,0,0,0.23,0,0,0,0,1.91,0,0,0
4.38,59.28,23.1,11.13,0.07,3.96,0,0,0.11,0.02,0,0,0,0,0.18,0,0,0.23,0,0,0,0,1.92,0,0,0
4.39,57.82,24.49,11.22,0.34,3.66,0,0,0.11,0.02,0,0,0,0,0.18,0,0,0.23,0,0,0,0,1.93,0,0,0
2.53,0,0,0,0,0,0,15,0,0,0,45,0,0,0,0,0,0,0,0,0,0,40,0,0,0
11.87,46.14,0,0,0,26.91,0,0,24.35,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0
19,48.18,12.61,5.62,0,0,8.79,0,0,0,0,9.82,0,0,0,14.98,0,0,0,0,0,0,0,0,0,0
18,39.65,8.6,4.8,0,0,10.37,0,0,0,0,23.04,0,0,0,13.54,0,0,0,0,0,0,0,0,0,0
13.5,43.05,8.1,4.81,0,0,9.75,0,0,0,0,20.59,0,0,0,13.7,0,0,0,0,0,0,0,0,0,0
19,45.07,8.64,4.42,0,0,9.37,0,0,0,0,18.34,0,0,0,14.16,0,0,0,0,0,0,0,0,0,0
13,48.01,9.45,4.78,0,0,9.32,0,0,0,0,14.11,0,0,0,14.33,0,0,0,0,0,0,0,0,0,0
4.4,83,11.5,1.5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,83.4,11.2,1.5,0,0,0,0,3.5,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.1,83.2,13.3,0.7,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.1,83.8,12.9,0.7,0,0,0,0.8,1.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.1,82.2,15,0.6,0,0,0,1,0.5,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,80.4,16.9,0.6,0,0,0,1,0.5,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,76.7,20.5,0.6,0,0,0,1,0.5,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.95,74.9,21.8,0.7,0,0,0,1,1.1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.9,75.4,21.8,0.7,0,0,0,1,0.6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.9,75.8,21.8,0.7,0,0,0,0.8,0.6,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1,66.8,2.5,12.6,8.4,5.2,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1,67.1,1.2,12.8,9.1,5.4,0,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0
8.2,65,0,0,0,0,0,0,30,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.8,60,0,0,0,0,0,0,30,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.8,55,0,0,0,0,0,0,30,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.4,50,0,0,0,0,0,0,30,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,65.2,4.29,13.9,14.47,0.1,0,2,0,0,0,0,0,0,0.02,0,0,0.02,0,0,0,0,0,0,0,0
5,64.64,4.99,14.35,14.83,0.09,0,1.06,0,0,0,0,0,0,0.02,0,0,0.02,0,0,0,0,0,0,0,0
8,50.11,0,0,13.92,23.07,12.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,59.22,0,0,10.5,18.39,11.8,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,63.5,0,0,13.03,6.63,16.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,48.61,0,2.57,24.32,12.33,12.09,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,47.36,0,2.82,21.78,13.15,14.8,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,46.75,0,2.58,25.58,8.62,16.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,47.08,0,0,28.38,15.08,6.59,0,0,0,0,1.72,0,0,0,0,0,0.61,0,0.54,0,0,0,0,0,0
