Abbe Value,SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,ZnO,SrO,PbO,Ga2O3,As2O3,Y2O3,Sb2O3,La2O3,Gd2O3,Bi2O3,TiO2,GeO2,ZrO2,SnO2,TeO2,P2O5,Nb2O5,Ta2O5,WO3,Yb2O3
19.2,0,5,0,0,0,12.1,0,5,5.8,0,0,0,0,0,0,0,0,0,0,19.3,0,0,0,0,24.6,28.2,0,0,0
17.99,0,3.8,0,0,0,1.5,0,10,6,0,0,0,0,0,0,0,0,0,0,26.7,0,0,0,0,25.7,26.3,0,0,0
17.8,0,1.9,0,0,0,2.1,0,3,1.7,0,0,0,0,0,0,0,0,0,10.1,21.2,0,0,0,0,30.4,20.6,0,9,0
17,1.6,2.8,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,20.92,18.22,0,0,0,0,22.63,16.52,0,14.51,0
16.2,0,2.4,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,24.5,21.2,0,0,0,0,21.5,19.3,0,9.4,0
40.1,21.42,16.89,0,0,0,0,0,0,0,31.63,0,0,0,0,3.14,0.01,13.92,1.81,0,3.03,0,1.17,0,0,0,0,0.33,6.65,0
43,11.52,31.93,0,0,0,0,2.54,0,0,23.47,0,0,0,0,4.08,0.01,10.8,5.08,0,0.73,0,5.49,0,0,0,0,1.83,2.52,0
42.8,11.46,30.86,0,0,0,0,2.43,0,0,24.65,0,0,0,0,3.76,0.01,12.45,4.44,0,0.64,0,4.64,0,0,0,0,1.48,3.18,0
42.6,11.03,32.75,0,0,0,0,2.22,0,0,25,0,0,0,0,3.11,0,12.94,3.88,0,0.41,0,4.3,0,0,0,0,1.5,2.86,0
32.2,5.49,23.27,0,0,0,0,0,0,0,30.14,0,0,0,0,0,0,12.34,8.21,0,8.22,0,0,0,0,0,0,1.37,10.96,0
32.1,2.77,23.64,0,0,0,0,0,0,0,32.01,0,0,0,0,0,0,11.84,8.18,0,2.77,0,2.78,0,0,0,2.09,2.78,11.14,0
29.8,0.47,25.36,0,0,0,0,0,0,0,24.67,0,0,0,0,0.8,0,12.92,8.32,0,3.23,0,3.24,0,0,0,4.85,3.23,12.91,0
29.6,1.45,23.76,0,0,0,0,0,0,0,25.12,0,0,0,0,0.79,0,12.61,8.12,0,5.86,0,3.16,0,0,0,3.37,3.15,12.61,0
31,3.24,22.75,0,0,0,0,0,0,0,27.63,0,0,0,0,0.81,0,13.01,8.18,0,0,0,3.25,0,0,0,4.88,3.25,13,0
31.2,3.25,22.67,0,0,0,0,0,0,0,27.54,0,0,0,0,0.81,0,12.97,8.01,0,3.23,0,3.24,0,0,0,2.08,3.24,12.96,0
30.4,3.24,22.64,0,0,0,0,0,0,0,27.51,0,0,0,0,0.81,0,12.93,8.16,0,3.23,0,3.23,0,0,0,4.85,3.24,10.16,0
29.7,3.34,23.34,0,0,0,0,0,0,0,22.6,0,0,0,0,0.83,0,13.33,8.24,0,3.33,0,3.33,0,0,0,5,3.33,13.33,0
29.5,3.09,21.66,0,0,0,0,0,0,0,26.3,0,0,0,0,0.78,0,12.38,8.13,0,3.1,0,3.1,0,0,0,4.64,4.43,12.39,0
29.8,3.15,21.96,0,0,0,0,0,0,0,26.72,0,0,0,0,0,0,13.36,8.1,0,3.15,0,3.14,0,0,0,4.71,3.14,12.57,0
32.3,5.58,21.63,0,0,0,0,0,0,0,28.42,0,0,0,0,0.15,0,12.86,8.38,0,7.11,0,4.7,0,0,0,1.28,1.17,8.72,0
30,1.5,24.41,0,0,0,0,0,0,0,25.81,0,0,0,0,0,0,13.42,8.35,0,0.45,0,3.24,0,0,0,6.26,3.59,12.97,0
28.8,1.49,22.69,0,0,0,0,0,0,0,25.44,0,0,0,0,0,0,13.25,8.23,0,3.2,0,3.2,0,0,0,6.17,3.54,12.79,0
30.1,1.52,24.79,0,0,0,0,0,0,0,26.21,0,0,0,0,0,0,13.28,8.45,0,0,0,3.28,0,0,0,7.07,3.65,11.75,0
29.8,2.92,23.56,0,0,0,0,1.41,0,0,23.3,0,0,0,0,0,0,13.22,8.36,0,2.79,0,3.28,0,0,0,5.48,3.63,12.05,0
29.8,2.93,23.53,0,0,0,0,0,1.39,0,23.3,0,0,0,0,0,0,13.23,8.37,0,2.8,0,3.28,0,0,0,5.48,3.63,12.06,0
30.1,2.88,23.23,0,5.49,0,0,0,0,0,20.23,0,0,0,0,0,0,13.05,8.25,0,2.75,0,3.24,0,0,0,5.41,3.58,11.89,0
30.4,2.87,23.22,0,11.01,0,0,0,0,0,14.72,0,0,0,0,0,0,13.05,8.25,0,2.76,0,3.24,0,0,0,5.41,3.58,11.89,0
30,2.89,23.23,0,0,0,2.75,0,0,0,22.99,0,0,0,0,0,0,13.04,8.25,0,2.75,0,3.23,0,0,0,5.4,3.58,11.89,0
29.7,2.85,21.55,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,12.87,8.13,0,2.71,2.72,3.19,0,0,0,5.33,3.53,11.72,0
30.7,2.89,23.22,0,16.51,0,0,0,0,0,9.21,0,0,0,0,0,0,13.05,8.25,0,2.76,0,3.24,0,0,0,5.4,3.58,11.89,0
29.7,2.81,22.56,0,0,0,0,0,0,0,25.01,0,0,0,0,0,0,12.67,8.17,0,2.68,0,5.81,0,0,0,5.25,3.48,11.56,0
23.7,0,5.1,0,0,0,8.16,10.2,0,11.22,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.54,28.58,0,0,0
23.5,0,5.1,0,0,0,6.12,10.2,5.1,8.16,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.54,28.58,0,0,0
24.1,0,5.1,0,0,0,10.2,10.2,5.1,3.06,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.58,27.56,0,0,0
23.7,0,5.1,0,0,0,7.14,10.2,5.1,6.12,12.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.54,27.56,0,0,0
23.8,0,5.1,0,0,0,8.16,10.2,5.1,6.12,10.2,0,0,0,0,0,0,0,0,0,3.06,0,0,0,0,26.54,25.52,0,0,0
23.1,0,5.1,0,0,0,7.14,10.2,0,10.2,10.2,0,0,0,0,0,0,0,0,0,5.1,0,0,0,0,26.54,25.52,0,0,0
21.2,0,5.1,0,0,0,2.04,5.1,0,10.2,15.31,0,0,0,0,0,0,0,0,0,10.2,0,0,0,0,26.54,25.51,0,0,0
23,0,5.1,0,0,0,7.14,5.1,5.1,8.16,12.24,0,0,0,0,0,0,0,0,0,5.1,0,0,0,0,26.54,25.52,0,0,0
23.3,0,5.1,0,0,0,8.16,5.1,5.1,11.22,7.14,0,0,0,0,0,0,0,0,0,6.12,0,0,0,0,26.54,25.52,0,0,0
22.1,0,5.1,0,0,0,3.06,2.55,2.55,13.78,12.76,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,26.53,26.53,0,0,0
23.7,0,5.1,0,0,0,7.14,4.08,5.1,11.73,10.2,0,0,0,0,0,0,0,0,0,4.59,0,0,0,0,26.54,25.52,0,0,0
20.9,0,5.1,0,0,0,0,3.06,2.04,10.2,15.31,0,0,0,0,0,0.01,0,0,0,15.3,0,0,0,0,26.53,22.45,0,0,0
21.6,0,5.1,0,0,0,0,0,0,15.31,17.35,0,0,0,0,0,0,0,0,0,10.2,0,0,0,0,26.53,25.51,0,0,0
24.9,0,5.1,0,0,0,10.2,0,0,12.25,20.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.53,25.51,0,0,0
24,0,5.21,0.53,0,0,10.42,0,5.21,3.12,20.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6,27.08,0,0,0
23.4,0,5.18,0,0,0,10.36,0,5.18,3.11,20.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.46,27.98,0,0,0
22.9,0,5.1,0,0,0,5.1,0,0,12.25,20.41,0,0,0,0,0,0,0,0,0,5.1,0,0,0,0,26.53,25.51,0,0,0
22.9,0,5.1,0,0,0,0,0,0,15.31,20.41,0,0,0,0,0,0,0,0,0,5.1,0,0,0,0,26.53,27.55,0,0,0
20.4,0,5.1,0,0,0,0,0,3.06,10.2,15.31,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,26.53,25.51,0,0,0
20.2,0,5.1,0,0,0,0,0,0,15.31,12.25,0,0,0,0,0,0,0,0,0,10.2,0,0,0,0,26.53,30.61,0,0,0
21.3,0,5.1,0,0,0,0,0,0,12.25,20.41,0,0,0,0,0,0,0,0,0,10.2,0,0,0,0,26.53,25.51,0,0,0
22.4,0,5.1,0,0,0,0,0,0,10.2,25.51,0,0,0,0,0,0.01,0,0,0,12.25,0,0,0,0,26.53,20.4,0,0,0
66.5,76.03,12.75,1.47,0,0,0,0,4.41,4.11,0,0,0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0
61.5,47.39,19.58,1.26,0,7.47,0,10.71,1.03,0.34,2.44,9.2,0,0,0,0,0.02,0,0,0,0.04,0,0.52,0,0,0,0,0,0,0
59.5,56.97,9.78,2.7,0,0,12.77,12.2,1.66,0.46,3.39,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0
63.9,69.22,12.78,1.77,0,0,0,0,8.32,4.28,3.61,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0
61.7,62.56,13.35,8.39,0,0,0,0,7.39,4.15,4.14,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0
66.7,78.15,12.28,1.4,0,0,0,0,4.22,3.93,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0
66.6,71.64,12.77,1.77,0,0,0,0,5.84,4.02,3.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62.3,67.72,12.69,2.89,0,0,0,0,5.07,2.5,9.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62.1,67.36,12.65,1.79,0,0,0,0,5.05,2.08,11.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,67.34,12.65,1.79,0,0,0,0,5.05,2.08,11.07,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0
59.1,63.69,12.8,1.81,0,0,0,0,5.11,1.75,14.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61.7,65.56,12.73,1.8,0,0,0,0,5.08,2.09,12.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,66.3,12.99,1.8,0,0,0,0,5.94,4.09,8.86,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0
61.9,66.47,13.02,1.8,0,0,0,0,4.9,4.1,9.69,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0
62.3,64.22,12.38,1.71,9.3,0,0,0,4.65,3.9,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62.1,65.95,12.71,1.76,0,6.86,0,0,4.78,4,3.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,68.38,12.66,1.79,0,0,0,0,4.74,3.74,8.67,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0
59.1,65.05,12.54,1.74,4.71,3.38,0,0,4.72,3.95,3.89,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0
62,67.81,13.51,1.87,0,0,3.87,0,4.95,4.2,3.77,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0
62,70.77,12.81,1.77,0,0,0,0,5.86,4.03,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.4,0,49.74,0,0,0,0,2.28,0,0,12.52,0,0,0,0,0,0.07,18.47,5.99,0,1.2,0,5.49,0,0,0,0,4.24,0,0
36.4,6.49,33.67,0,0,0,0,1.1,0,0,23.66,0,0,0,0,0,0,14.36,4.15,0,4.15,0,5.04,0,0,0,4.27,3.11,0,0
37,6.51,33.81,0,0,0,0,1.11,0,0,23.75,0,0,0,0,0,0,15.08,3.57,0,4.14,0,5.06,0,0,0,3.2,3.77,0,0
37,6.51,33.78,0,0,0,0,1.18,0,0,23.72,0,0,0,0,0,0,15.07,3.57,0,4.14,0,5.06,0,0,0,3.2,3.77,0,0
36.6,6.5,33.74,0,0,0,0,1.11,0,0,23.7,0,0,0,0,0,0,19.01,0,0,3.24,0,5.05,0,0,0,4.54,3.11,0,0
37,6.49,33.66,0,0,0,0,1.1,0,0,23.65,0,0,0,0,0,0,18.98,0,0,4.13,0,5.04,0,0,0,3.19,3.76,0,0
35.5,6.3,32.72,0,0,0,0,1.07,0,0,22.98,0,0,0,0,0,0,18.43,0,0,7.49,0,4.89,0,0,0,3.1,3.02,0,0
38.7,7.09,31.35,0,0,0,0,1.05,0,0,27.11,0,0,0,0,0,0,18.86,0,0,0,0,6.62,0,0,0,2.25,5.67,0,0
40.8,18.69,31.86,0,0,0,0,0,0,0,9.83,0,0,0,0,6.41,0,20.6,0,0,2.44,0,5.92,0,0,0,3.79,0,0.46,0
37.17,18.09,26.59,0,0,0,0,0,0,0,8.82,0,0,0,0,6.59,0,21.6,0,0,6.66,0,6.25,0,0,0,3.97,0,1.43,0
35.2,17.29,24.62,0,0,0,0,0,0,0,8.76,0,0,0,0,6.42,0,21.3,0,0,10.32,0,5.82,0,0,0,3.91,0,1.56,0
32.4,15.78,25,0,0,0,0,0,0,0,0,0,0,0,0,3.14,0,23.26,2.56,0,16.37,0,7.8,0,0,0,4.97,0,1.12,0
32.2,15.35,24.45,0,0,0,0,0,0,0,0,0,0,0,0,5.7,0,23.55,0,0,18.22,0,7.58,0,0,0,4.44,0,0.71,0
40.8,19.77,31.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.78,7.89,0,0,0,9.04,0,0,0,0.76,7.85,0,0
49.6,5.7,59.13,0,0,0,0,0,0,0,1.46,1.27,0,0,0,6.24,0,18.34,0,0,0,0,7.06,0,0,0,0.8,0,0,0
54.75,7.89,64.59,0,0,2.74,0,1.29,0,0,0,0,0,0,0,2.55,0,14.05,6.89,0,0,0,0,0,0,0,0,0,0,0
40.05,11.67,35.64,0,0,0,0,0.62,0,0,22.02,0,0,0,0,2.35,0,16.79,0,0,0,0,3.46,0,0,0,4.1,0,3.35,0
37.25,6.22,34.63,0,0,0,0,0.65,0,0,25.02,0,0,0,0,1.91,0,16.93,0,0,0,0,3.57,0,0,0,4.54,0,6.53,0
49.01,7.32,44.21,0,0,0,0,0,0,0,25.93,0,0,0,0,5.58,0,12.35,0,0,0,0,4.61,0,0,0,0,0,0,0
48.52,13.47,35.85,7.56,7.28,0,0.96,0,0,0,0,0,0,0,0,9.58,0.03,20.75,0,0,0,0,1.85,0,0,0,0.84,0,1.83,0
32.4,15.78,25.01,0,0,0,0,0,0,0,0,0,0,0,0,3.14,0.04,23.26,2.56,0,16.37,0,7.8,0,0,0,4.92,0,1.12,0
40.8,19.77,31.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,22.78,7.89,0,0,0,9.03,0,0,0,0.75,7.85,0,0
40.05,11.69,35.67,0,0,0,0,0.62,0,0,21.88,0,0,0,0,2.35,0.05,16.81,0,0,0,0,3.47,0,0,0,4.1,0,3.36,0
59.26,0,10.88,1.36,19.06,16.35,16.31,6.78,0,0,4.08,2.72,0,0,0,0,0,0,3.4,0,0,0,0,0,0,19.06,0,0,0,0
60.95,0,7.47,2.98,14.94,14.94,20.87,7.43,0,0,4.49,0,0,0,0,0,0,0,2.99,0,0,0,0,0,0,23.89,0,0,0,0
59.58,0,6.96,2.79,13.89,13.9,19.41,9.71,0,0,8.33,0,0,0,0,0,0,0,2.78,0,0,0,0,0,0,22.23,0,0,0,0
59.2,0,7.15,2.86,11.43,11.44,22.82,7.13,0,0,11.44,0,0,0,0,0,0,0,2.86,0,0,0,0,0,0,22.87,0,0,0,0
59.77,0,9.15,1.41,16.9,16.91,16.87,7.04,0,0,5.64,2.82,0,0,0,0.7,0,0,2.11,0,0,0,0,0,0,20.45,0,0,0,0
59.96,0,10.07,1.34,18.8,16.12,16.09,7.36,0,0,4.04,2.68,0,0,0,0.67,0,0,2.68,0,0,0,0,0,0,20.15,0,0,0,0
60.21,0,9.6,1.37,19.18,15.07,16.41,7.52,0,0,4.11,2.74,0,0,0,0.68,0,0,1.37,0,0,0,0,0,0,20.58,0,0,0,1.37
60.04,0,7.36,0,14.72,14.71,20.56,7.33,0,0,8.83,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,23.55,0,0,0,0
60.4,0,9.46,1.35,20.28,16.24,16.19,6.74,0,0,4.05,2.7,0,0,0,0,0,0,2.7,0,0,0,0,0,0,20.29,0,0,0,0
60.06,0,8.17,1.36,19.05,16.35,14.94,8.14,0,0,5.44,2.73,0,0,0,0.68,0,0,2.04,0,0,0,0,0,0,21.1,0,0,0,0
59.81,0,9.6,1.37,19.18,15.07,16.41,6.15,1.37,0,4.12,2.74,0,0,0,2.4,0,1.03,0,0,0,0,0,0,0,20.56,0,0,0,0
59.8,0,9.6,1.38,19.19,15.07,16.4,6.15,0,1.38,4.11,2.74,0,0,0,2.4,0,1.03,0,0,0,0,0,0,0,20.55,0,0,0,0
58.64,0,11.05,0,12.41,12.42,22.04,6.89,0,0,10.34,0,0,0,0,0,0,0,4.14,0,0,0,0,0,0,20.71,0,0,0,0
59.22,1.36,8.85,1.36,16.35,16.34,16.3,6.77,0,0,5.45,2.72,0,0,0,0,0,0,4.08,0,0,0,0,0,0,20.42,0,0,0,0
59.34,0,9.59,1.37,16.43,16.47,16.42,6.82,0,0,5.48,2.74,0,0,0,0.34,0,0.34,3.42,0,0,0,0,0,0,20.58,0,0,0,0
59.08,0,5.52,2.76,13.81,13.81,19.27,6.89,0,0,10.34,0,0,0,0,0,0,0,4.13,0,0,0,0,0,0,23.47,0,0,0,0
58.31,0,12.42,0,13.78,13.8,19.28,6.89,0,0,10.34,0,0,0,0,0,0,0,4.14,0,0,0,0,0,0,19.35,0,0,0,0
57.97,0,8.28,1.38,13.8,13.81,19.28,8.25,0,0,10.35,0,0,0,0,0,0,0,4.14,0,0,0,0,0,0,20.71,0,0,0,0
58.37,0,6.95,1.39,13.89,13.9,19.42,6.94,0,0,10.42,0,0,0,0,0,0,0,4.86,0,0,0,0,0,0,22.23,0,0,0,0
58.06,0,9.6,1.37,13.7,13.7,19.15,6.84,0,0,10.27,0,0,0,0,0,0,0,4.79,0,0,0,0,0,0,20.58,0,0,0,0
56.76,0,16.33,1.36,13.61,13.62,19.02,6.79,0,0,10.21,0,0,0,0,0,0,0,4.08,0,0,0,0,0,0,14.98,0,0,0,0
55.82,0,19.05,1.37,13.62,13.62,19.02,6.79,0,0,10.2,0,0,0,0,0,0,0,4.08,0,0,0,0,0,0,12.25,0,0,0,0
21.8,0,5.1,0,0,0,0,0,15.31,0,20.41,0,0,0,0,0,0,0,0,0,10.2,0,0,0,0,26.53,22.45,0,0,0
22.8,0,5.1,0,0,0,0,0,20.41,0,17.35,0,0,0,0,0,0,0,0,0,10.2,0,0,0,0,26.53,20.41,0,0,0
22,0,5.1,0,0,0,0,0,17.35,0,15.31,0,0,0,0,0,0,0,0,0,28.57,0,0,0,0,26.53,7.14,0,0,0
19.9,0,5.1,0,0,0,0,0,12.24,0,15.31,0,0,0,0,0,0.01,0,0,0,15.3,0,0,0,0,26.53,25.51,0,0,0
23.5,0,0,0,0,0,10,0,15,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,30,25,0,0,0
22.8,0,0,0,0,0,5,0,15,0,20,0,0,0,0,0,0,0,0,0,5,0,0,0,0,30,25,0,0,0
23.1,0.5,1.5,0,0,0,10,0,15,0,14,0,0,0,0,0,0,0,0,0,7,0,0,0,0,28,24,0,0,0
41.3,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,10,0,0,0,0,0,0,0
41.8,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,5,0,0,0,0,0,0,0
39.7,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,15,0,0,0,0,0,0,0
40.5,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,10,0,0,0,0,0,0,0
42.1,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,9,0,0,0,0,0,0,0
38.5,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,15,0,0,0,0,0,0,0
36.4,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,5,0,0,0,10,0,0,0
30.3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,15,0,0,0,25,0,0,0
30.5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,2,0,0,0,18,0,0,0
35.65,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0.2,0,0,0,9.8,0,0,0
38.9,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,5,0,0,0,5,0,0,0
28.56,0,0,29.9,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0.1,0,0,0,30,0,0,0
26.39,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,39.5,0,0,0,0,0.5,0,0,0,40,0,0,0
34.34,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,1,0,0,0,10,0,0,0
30.62,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,2,0,0,0,21,0,0,0
26.25,0,0,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0.1,0,0,0,40,0,0,0
21.21,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,1,0,0,0,58,2,0,0
23.22,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,5,0,0,0,50,0,0,4
32.01,0,0,28,0,0,0,0,0,0,0,0,0,0,0,12,0,32,0,0,0,0,10,0,0,0,18,0,0,0
40.01,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,16,0,0,0,2,0,0,0
38.42,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,18,0,0,0,4,0,0,0
38.67,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,20,0,0,0,5,0,0,0
38.91,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,20,0,0,0,3,0,0,0
34.81,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,17,0,0,0,10,0,0,0
36.18,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,22,0,0,0,8,0,0,0
36.54,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,30,0,0,0,5,0,0,0
30.79,0,0,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,39.61,0,0,0,0,15.84,0,0,0,14.85,0,0,0
31.3,0,0,19.8,0,0,0,0,0,0,0,0,0,0,0,0,0,39.61,0,0,0,0,15.84,0,0,0,24.75,0,0,0
25.88,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,17,0,0,0,33,0,0,0
24.71,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,16,0,0,0,45,0,0,0
29.26,25.47,9.05,0,0,8.02,12.86,0,5.52,1.72,15.48,0,0,0,0,0,0,0,0,0,16.11,0,1.17,0,0,0,4.6,0,0,0
29.14,26.25,11.57,0,0,8.25,8.88,0,5.67,1.72,15.9,0,0,0,0,0,0,0,0,0,16.62,0,1.11,0,0,0,4.03,0,0,0
28.53,27.4,12.01,0,0,8.54,9.32,0,5.9,1.85,11.45,0,0,0,0,0,0,0,0,0,17.34,0,1.27,0,0,0,4.92,0,0,0
29.04,14.74,19.09,0,0,8.83,9.46,0,6.03,1.84,17.08,0,0,0,0,0,0,0,0,0,17.83,0,1.34,0,0,0,3.76,0,0,0
29.1,1.59,27.95,0,0,9.61,10.37,0,6.59,2.03,18.58,0,0,0,0,0,0,0,0,0,19.25,0,1.41,0,0,0,2.62,0,0,0
28.52,23.25,11.92,0,0,8.57,9.29,0,5.78,1.76,16.42,0,0,0,0,0,0,0,0,0,17.16,0,1.28,0,0,0,4.57,0,0,0
27.71,13.33,13.68,0,0,9.68,10.62,0,6.61,2.08,18.82,0,0,0,0,0,0,0,0,0,19.62,0,1.44,0,0,0,4.12,0,0,0
28.54,20.66,15.15,0,0,8.49,6.6,0,5.76,1.81,18.92,0,0,0,0,0,0,0,0,0,17.04,0,1.31,0,0,0,4.26,0,0,0
29.24,20.66,15.15,0,0,8.53,11.68,0,5.86,1.79,13.83,0,0,0,0,0,0,0,0,0,16.98,0,1.29,0,0,0,4.23,0,0,0
28.8,20.66,15.13,0,0,9.77,7.87,0,5.8,1.82,16.3,0,0,0,0,0,0,0,0,0,17.15,0,1.25,0,0,0,4.25,0,0,0
28.8,20.67,15.15,0,0,9.7,6.6,0,5.76,1.81,16.3,1.31,0,0,0,0,0,0,0,0,17.14,0,1.31,0,0,0,4.25,0,0,0
26.63,21.73,20,0,0,13.04,8.29,0,6.18,1.94,0,0,0,0,0,0,0,0,0,0,21.68,0,1.34,0,0,0,5.8,0,0,0
28.76,20.65,16.26,0,0,11.07,6.62,0,6.49,0,16.38,0,0,0,0,0,0,0,0,0,17.01,0,1.29,0,0,0,4.23,0,0,0
28.91,21.77,17.57,0,0,10.98,6.55,1.41,0,3.13,16.17,0,0,0,0,0,0,0,0,0,16.9,0,1.3,0,0,0,4.22,0,0,0
28.61,20.8,15.95,0,0,6.03,7.98,0,6.58,1.84,16.52,1.34,0,0,0,0,0,0,0,0,17.38,0,1.27,0,0,0,4.31,0,0,0
28.61,21.22,16.77,0,0,0,9.84,0,7.24,1.81,16.88,3.03,0,0,0,0,0,0,0,0,17.54,0,1.31,0,0,0,4.36,0,0,0
54.29,6.32,65.62,0,0,1.02,1.93,0,0,0,0,0,0,0,0,7.39,0,17.72,0,0,0,0,0,0,0,0,0,0,0,0
46.35,5.14,54.35,0,0,0,0,0,0,0,3.48,0,0,0,0,7.06,0,20.79,0,0,0,0,7.11,0,0,0,2.07,0,0,0
43.06,10.94,45.16,0,0,0,0,0,0,0,7.34,0,0,0,0,5.46,0,19.7,0,0,0,0,7.24,0,0,0,4.16,0,0,0
44.57,18.43,34.6,0,0,0,0,0,0,0,8.35,0,0,0,0,8.83,0,20.74,0,0,0,0,7.33,0,0,0,0,1.72,0,0
41.11,18.61,26.23,0,0,0,0,0,0,0,9.73,0,0,0,0,7.66,0,23.67,0,0,0,0,7.34,0,0,0,0.88,5.88,0,0
39.98,17.76,27.12,0,0,0,0,0,0,0,6.45,0,0,0,0,7.09,0,23.77,1.4,0,4.05,0,7.69,0,0,0,0.79,3,0.88,0
49.6,5.55,59.19,0,0,0,0,0,0,0,2.99,0,0,0,0,6.14,0.02,18.25,0,0,0,0,6.96,0,0,0,0.9,0,0,0
47.4,5.86,56.64,0,0,0,0,0,0,0,3.16,0,0,0,0,6.44,0.02,18.75,0,0,0,0,7.12,0,0,0,2.01,0,0,0
51.72,7.81,60.2,0,0,0,0,0,0,0,1.63,0,0,0,0,6.95,0,19.77,0,0,0,0,3.64,0,0,0,0,0,0,0
40.8,8.33,30.89,0,0,0,0,0.79,0,0,28.07,0,0,0,0,0,0.05,15.97,4.88,0,0,0,4.47,0,0,0,0,4.76,1.79,0
