Liquidus Temperature ( C ),SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,ZnO,SrO,PbO,Fe2O3,As2O3,Y2O3,Sb2O3,La2O3,Gd2O3,Bi2O3,TiO2,ZrO2,CeO2,SnO2,P2O5,Nb2O5,Ta2O5
870,73.75,12.08,4.44,0,1.15,0.84,0,6.26,1.37,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0
1010,65.82,0,5.69,1.8,2.59,4.26,0,5.85,4.62,0,6.31,0,0,0,0,0.12,0,0,0,0,2.94,0,0,0,0,0
1070,64.96,0,3.8,12.8,2.3,0,0,2.08,9.59,0,4.36,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0
980,63.84,0,4.83,6.98,2.51,4.13,0,4.54,5.23,0,6.11,0,0,0,0,0.12,0,0,0,0,1.71,0,0,0,0,0
965,64.65,0,4.23,3.57,3.85,3.99,0,4.64,4.96,0,5.9,0,0,0,0,0.12,0,0,0,0,4.09,0,0,0,0,0
895,73.12,11.06,4.4,0,2.29,0.42,0,7.24,1.36,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0
1230,60.51,0,9.53,13.34,16.12,0,0,0.1,0.32,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0
1260,60.13,0,10.25,13.12,15.99,0,0,0.1,0.33,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0
1280,59.63,0,10.84,13.03,15.86,0,0,0.1,0.39,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0
1220,58.87,1.59,9.62,13.24,16.18,0,0,0.1,0.32,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0
1240,58.71,0,9.63,13.4,16.3,0,0,0.1,0.33,0,0,0,0,0,0,0,0,0,0,1.53,0,0,0,0,0,0
1250,59.63,0,10.15,15.19,14.53,0,0,0.1,0.32,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0
1210,60.42,0,9.69,14.38,15.01,0,0,0.1,0.32,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0
1140,49.29,0,16.05,2.06,18.61,0.13,0,7.19,3.38,0,0,0,2.39,0,0,0,0,0,0,0.66,0,0,0,0.24,0,0
1167,49.08,0,16.16,3.75,16.57,0.15,0,7.02,3.92,0,0,0,2.2,0,0,0,0,0,0,0.78,0,0,0,0.37,0,0
1170,50.17,0,15.6,3.81,16.89,0.15,0,7.53,2.96,0,0,0,2.18,0,0,0,0,0,0,0.65,0,0,0,0.06,0,0
1154,49.34,0,15.64,5.32,15.71,0.14,0,6.73,3.77,0,0,0,2.24,0,0,0,0,0,0,0.73,0,0,0,0.38,0,0
1204,48.67,0,15.85,5.35,15.27,0.15,0,7.91,3.92,0,0,0,2.06,0,0,0,0,0,0,0.75,0,0,0,0.07,0,0
1134,49.67,0,15.65,5.43,15.59,0.15,0,7.67,2.95,0,0,0,2.17,0,0,0,0,0,0,0.66,0,0,0,0.06,0,0
1174,49.38,0,15.39,6.82,14.48,0.15,0,6.86,4.05,0,0,0,2.16,0,0,0,0,0,0,0.64,0,0,0,0.07,0,0
1156,49.42,0,15.48,7.17,14.44,0.13,0,7.56,2.92,0,0,0,2.16,0,0,0,0,0,0,0.66,0,0,0,0.06,0,0
1175,49.64,1.5,15.89,7.23,12.36,0.16,0,7.39,2.87,0,0,0,2.17,0,0,0,0,0,0,0.73,0,0,0,0.06,0,0
1167,49.29,0,17.08,1.94,18.1,0.16,0,5.9,4.45,0,0,0,2.17,0,0,0,0,0,0,0.83,0,0,0,0.08,0,0
741,0,0,19.4,0,0,0,0,40.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.8,0,0
777,0,0,18.1,0,0,0,0,37.9,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,40.5,0,0
782,0,0,17.4,0,0,0,0,36.4,0,0,0,0,5.3,0,0,0,0,0,0,0,0,0,0,40.9,0,0
830,0,0,16.6,0,0,0,0,34.9,0,0,0,0,7.2,0,0,0,0,0,0,0,0,0,0,41.3,0,0
860,0,0,15.9,0,0,0,0,33.2,0,0,0,0,9.2,0,0,0,0,0,0,0,0,0,0,41.7,0,0
817,0,9.43,14.44,0,0,0,0,30.29,0,0,0,0,8.32,0,0,0,0,0,0,0,0,0,0,37.52,0,0
747,0,0.5,19.3,0,0,0,0,40.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.6,0,0
740,0,1,19.2,0,0,0,0,40.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.4,0,0
742,0,1.5,19.1,0,0,0,0,40.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.2,0,0
742,0,2,19,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0
734,0,5,18.5,0,0,0,0,38.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.8,0,0
690,0,10,17.5,0,0,0,0,36.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.8,0,0
885,65.15,0.02,3.77,2.86,4.79,0.5,0,8.06,6.11,0.09,0.74,7.74,0,0,0,0.05,0,0,0,0,0.12,0,0,0,0,0
870,63.56,0.11,3.02,3.82,4.12,1,0,7.45,6.54,0.95,1.49,7.24,0,0,0,0.08,0,0,0,0,0.62,0,0,0,0,0
875,68.73,0.06,1.48,0.93,5.37,0,0,6.08,7.2,0.46,2.91,6.75,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0
873,63.38,0.44,4.52,3.81,5.48,0,0,8.05,6.11,0,0,8.08,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0
870,64.59,0.55,3.77,2.86,4.8,0.5,0,8.06,6.12,0.09,0.74,7.75,0,0,0,0.05,0,0,0,0,0.12,0,0,0,0,0
860,62.75,1,2.28,3.85,4.15,2.53,0,7.51,5.76,0,2.99,6.6,0,0,0,0.27,0,0,0,0,0.31,0,0,0,0,0
830,66.82,1.96,1.48,2.81,4.72,0.99,0,7.32,6.42,0,0,7.45,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0
1065,66.42,0,4.67,2.74,5.91,3.6,0,7.46,2.2,0,4.53,0,0,0,0,0,0,0,0,0,2.47,0,0,0,0,0
1085,67.19,0,1.95,11.13,3.77,0.08,0,2.07,6.67,0,6.93,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0
1105,60.86,0,5.81,5.18,9.25,3.91,0,9.89,2.79,0,0.07,0,0,0,0,0,0,0,0,0,2.24,0,0,0,0,0
1125,67.78,0,2.2,1.86,6.8,0.09,0,4.18,6.58,0,6.64,0,0,0,0,0,0,0,0,0,3.87,0,0,0,0,0
1005,66.01,0,4.97,3.36,2.67,3.95,0,4.95,5.3,0,6.13,0,0,0,0,0,0,0,0,0,2.66,0,0,0,0,0
1120,69.44,0,1.21,12.56,5.28,0.08,0,2.09,3.8,0,5.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,69.52,0,4.49,7.46,2.8,0.04,0,2.64,8.68,0,4.1,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0
925,71.36,0,9.43,0,0,0,8.57,8.26,0.66,1.61,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0
910,69.24,0,9.43,0,0,0,8.57,10.38,0.66,1.61,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0
880,69.75,0,9.5,0,0,0,8.63,8.32,2.07,1.62,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0
910,70.77,0,8.08,0,0,0,8.49,10.29,0.66,1.6,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0
870,71.29,0,8.13,0,0,0,8.56,8.25,2.05,1.61,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0
950,71.15,0,9.37,0,0,0,4.48,12.64,0.68,1.57,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0
925,71.54,0,9.43,0,0,0,4.56,8.28,4.48,1.6,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0
955,70.76,0,9.64,0,0,0,4.49,12.67,0.68,1.65,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0
915,70.92,0,9.83,0,0,0,4.57,8.61,4.28,1.68,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0
920,71.2,0,9.41,0,0,0,8.55,9.15,0.66,0.92,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0
895,37.89,17.64,2.23,0,0,0,28.07,1.35,0.38,2.8,9.58,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0
898,38.97,16.88,2.23,0,0,0,27.99,1.35,0.38,2.79,9.35,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0
873,37.84,18.66,2.22,0,0,0,27.96,1.34,0.38,2.79,8.75,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0
873,38.78,17.78,2.22,0,0,0,27.92,1.34,0.38,2.78,8.74,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0
898,38.81,17.55,2.22,0,0,0,27.94,1.34,0.38,2.78,8.92,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0
910,37.79,18.92,2.27,0,0,0,28.57,0,0,2.85,9.54,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0
910,38.04,18.98,0,0,0,0,28.71,1.38,0.39,2.86,9.58,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0
896,38.24,19.1,2.3,0,0,0,28.88,1.39,0.39,0,9.64,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0
868,38.57,17.02,2.21,0,0,0,28.78,1.34,0.38,2.77,8.87,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0
825,39.32,17.77,2.25,0,0,0,26.03,1.36,0.39,3.04,8.66,0,0,0,0,0.06,0,0,0,1.12,0,0,0,0,0,0
1168,60.79,0,7.63,3.91,25.82,0,0,0.9,0,0,0,0,0.1,0,0,0,0,0,0,0.85,0,0,0,0,0,0
1139,58.44,1.78,8.15,3.85,26.39,0,0,0.9,0,0,0,0,0.1,0,0,0,0,0,0,0.39,0,0,0,0,0,0
1158,61.63,0,7.47,3.9,25.7,0,0.82,0,0,0,0,0,0.09,0,0,0,0,0,0,0.39,0,0,0,0,0,0
1136,61.76,0,7.87,3.2,24.37,0,1.85,0,0,0,0,0,0.1,0,0,0,0,0,0,0.85,0,0,0,0,0,0
1146,59.59,0,8.04,3.81,25.49,0,1.85,0,0,0.75,0,0,0.09,0,0,0,0,0,0,0.38,0,0,0,0,0,0
1150,67.4,10.4,11.3,3.5,6.4,0,0,0,0,0,0.7,0,0,0.2,0,0.1,0,0,0,0,0,0,0,0,0,0
1110,67.5,10.4,10.3,2.6,8.3,0,0,0,0,0,0.6,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0
1130,68,10,10.8,3.2,7,0,0,0,0,0,0.7,0,0,0.2,0,0.1,0,0,0,0,0,0,0,0,0,0
1160,68,10,11,3.2,7,0,0,0,0,0,0.5,0,0,0.1,0,0.1,0,0,0,0,0,0,0.1,0,0,0
1150,68,10,10.4,3.2,7,0,0,0,0,0,1.1,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0
1122,57.15,2.68,8.05,3.93,26.33,0,0,0.9,0,0,0,0,0.1,0,0,0,0,0,0,0.86,0,0,0,0,0,0
1166,59.43,0,8.01,3.92,26.75,0,0,0.9,0,0,0,0,0.14,0,0,0,0,0,0,0.85,0,0,0,0,0,0
900,0,20,2.5,17.5,12.5,2.5,10.01,2.5,2.5,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,27.49,0,0
1050,63,0,4,0,13,3,0,4,5,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0
1050,63,0,4,0,13,3,0,5,5,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0
1050,63,0,5,0,12,3,0,5,5,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0
1050,65,0,5,0,13,3,0,4,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
1050,65,0,5,0,12,4,0,4,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
1165,68.8,9.94,10.55,2.01,8.13,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0
1150,68.64,9.99,10.6,2.02,8.18,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0
1165,68.95,9.9,10.49,1,9.09,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0
1140,68.95,9.9,10.49,2,8.09,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0
1145,68.98,9.9,10.45,1,9.1,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0
1150,68.98,9.9,10.45,2,8.1,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0
1145,69.41,9.96,10.19,1.87,7.98,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0
1120,68.91,9.94,10.4,1.98,7.45,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0
1135,68.44,9.99,10.6,1.21,9.19,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0
1140,68.59,9.94,10.55,1.21,9.14,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0
1166,62.24,0,7.43,3.83,24.67,0,0,0.9,0,0,0,0,0.08,0,0,0,0,0,0,0.85,0,0,0,0,0,0
1173,60.98,0,7.38,3.9,25.89,0,0,0.9,0,0,0,0,0.1,0,0,0,0,0,0,0.85,0,0,0,0,0,0
1152,61.35,0,7.44,3.87,25.58,0,0,0.9,0,0,0,0,0.09,0,0,0,0,0,0,0.77,0,0,0,0,0,0
1161,60.74,0,7.43,3.87,26.1,0,0,0.91,0,0,0,0,0.09,0,0,0,0,0,0,0.86,0,0,0,0,0,0
1147,59.24,0,8.12,3.96,26.8,0,0,0.91,0,0,0,0,0.1,0,0,0,0,0,0,0.87,0,0,0,0,0,0
1152,59.88,0,7.49,3.96,26.78,0,0,0.91,0,0,0,0,0.1,0,0,0,0,0,0,0.88,0,0,0,0,0,0
1156,61.66,0,7.45,4.77,24.97,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0
1159,61.66,0,7.47,3.85,25.86,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0
1157,60.87,0,8.16,3.86,26.11,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0
1136,62.93,0,8.02,3.26,24.83,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.86,0,0,0,0,0,0
1142,62.72,0,7.99,3.57,24.76,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.86,0,0,0,0,0,0
1146,60.66,0,8.09,3.95,26.34,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.86,0,0,0,0,0,0
1180,61.6,1.81,9.08,0,27.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,60.47,3.62,8.91,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1120,58.75,6.36,8.66,0,26.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,57.03,9.11,8.4,0,25.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,55.75,7.56,8.62,2.7,22.65,0,0,1.24,0.07,0,0,0,0.08,0,0,0,0,0,0,0.16,0,0,0,1.17,0,0
920,20.71,17.88,0,0,30.04,0,7.35,0,0,17.99,0,0,0,0,0,0.25,1.8,0,0,0,1.78,0,0,0,2.2,0
950,26.79,20.81,0,0,0,0,0,0,0,49.44,0,0,0,0,0,0,2.96,0,0,0,0,0,0,0,0,0
900,16.24,26.76,0,0,0,0,11.88,0,0,20.71,18.84,0,0,0,0,0,2.45,1.71,0,0,0,0,0,0,0,1.41
900,12.83,20.31,0,35.09,0,0,8.6,0,0,17.37,0,0,0,0,0,0,2.17,0,0.41,3.22,0,0,0,0,0,0
920,23.59,17.31,0,0,0,0,11.86,0,0,46.15,0,0,0,0,0,0,1.09,0,0,0,0,0,0,0,0,0
850,13.63,32.34,0,0,0,0,18.27,4.4,0,29.34,0,0,0,0,0,0,1.47,0,0,0,0.55,0,0,0,0,0
840,33.69,15.57,0,0,0,0,21.77,0,2.3,22.2,0,0,0,0,0,0.37,4.1,0,0,0,0,0,0,0,0,0
1270,7.81,11.72,0,0,0,11.72,0,0,0,0,0,0,0,0,0,0,13.02,0,0,43.74,6.52,0,0,0,5.47,0
1150,13.13,15.26,0,0,0,13.08,0,0,0,2.06,0,0,0,0,0,0,13.13,0,0,32.52,6.81,0,0,0,4.01,0
1030,66.29,8.32,9.59,0.9,5.17,7.32,0,0,0,0.44,1.4,0,0,0,0,0.12,0,0,0,0.45,0,0,0,0,0,0
1055,67.06,9.81,10.05,1.69,6.09,2.23,0,0,0,0,1.98,0,0,0,0,0.23,0,0,0,0.86,0,0,0,0,0,0
1005,66.05,0,4.91,3.55,2.55,4.2,0,4.61,5.31,0,6.21,0,0,0,0,0,0,0,0,0,2.61,0,0,0,0,0
880,0,6.5,3.5,12.5,12.5,24,12.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27.5,0,0
870,0,6.5,3.5,14.5,14.5,16,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
930,0,12.5,2.5,14,12.5,10,12.5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
950,0,7.5,2.5,10,10,25,7.5,0,0,10,0,0,0,0,0,0,0,2.5,0,0,0,0,0,25,0,0
900,0,7.5,2.5,12.5,12.5,25,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0
880,0,6.5,3.5,10.5,10.5,24,12.5,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
900,0,20,2.5,17.5,12.5,2.5,10,2.5,2.5,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,27.5,0,0
880,0,7.5,2.5,12.5,12.5,20,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
870,0,6.5,3.5,15,15,15,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
940,0,12.5,2.5,12.5,12.5,7.5,15,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
975,19.35,39.96,0,0,0,0,12.44,0,0,16.04,0,0,0,0,0,0,9.01,1.5,0,0,1.01,0,0,0,0,0.69
932,18.26,40.01,0,0,0,0,12.45,0,0,16.06,0,0,0,0,3,0,6,2.5,0,0,1.01,0,0,0,0,0.71
956,17.22,33.93,0,0,0,2.99,12.57,0,0,14.97,6.98,0,0,0,4.79,0,4.39,0.61,0,0,1.34,0,0,0,0,0.21
867,15.69,36.86,0,0,0,2.98,12.49,0,0,14.44,7.02,0,0,0,2.27,0,4.81,1.9,0,0,1.14,0,0,0,0,0.4
940,10.81,46.1,0,0,0,4.97,9.13,0,0,14.92,7.17,0,0,0,0,0,1.76,3.63,0,0,0,0,0,0,0,1.51
896,23.71,27.06,0,0,0,4.43,23.97,0,0,10.19,5.17,0,0,0,0,0,1.27,0.21,0,0,2.45,0,0,0,0,1.54
916,13.24,28.86,0,0,0,1.62,13.45,0,0,28.14,11.24,0,0,0,0.68,0,1.75,0.64,0,0,0,0,0,0,0,0.38
966,10.3,38.14,2.6,4.38,0,5.08,8.86,3.28,1.13,12.06,5.12,0,0,0,1.37,0,1.93,4.39,0,0,0.36,0,0,0,0,1
981,11.79,40.09,0,0,0,0,14.59,0,0,16.21,0,0,0,0,4.25,0,6.46,4.27,0,0,0,0,0,0,0,2.34
958,19.21,41.1,0,0,0,0,16.83,0,0,13.68,0,0,0,0,4.75,0,1.77,2.66,0,0,0,0,0,0,0,0
620,55.59,2.21,0,0,0,0,0,0,0.68,0,0,41.26,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0
700,56.43,2.21,0,0,0,0,0,0,0,0,0,41.1,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0
630,53.91,2.23,1.27,0,0,0,0,0,0.69,0,0,41.63,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0
620,54.14,2.24,0,0,0,0.85,0,0,0.69,0,0,41.81,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0
615,52.68,2.27,0,0,0,1.72,0,0,0.7,0,0,42.36,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0
900,18.5,36.61,8.34,0,0,0,17.5,4.22,2.78,12.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,29.44,16.21,7.78,0,0,0,26.54,3.94,0,13.49,0,0,0,0,0,0.31,0,0,0,2.29,0,0,0,0,0,0
880,38.52,13.85,10.72,0,0,0,19.37,2.07,2.05,11.85,0,0,0,0,0,0,0,0,0,0,1.57,0,0,0,0,0
860,28.7,22.86,9.76,0,0,0,19.98,2.14,2.11,13.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6
880,29.09,25.11,6.99,0,0,0,17.33,0,0,21.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,27.96,27.99,3.95,0,0,0,17.99,0,0,20.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,0.46
950,24.35,33.62,4.3,0,0,3.34,9.79,0,0,17.98,5.65,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0
880,14,33.24,5.5,0,0,0,14.08,0,0,32.73,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0
900,29.34,23.38,0,0,0,0,20.42,0,2.16,22.49,0,0,0,0,0,0.23,1.04,0.94,0,0,0,0,0,0,0,0
1070,68.14,9.8,10.04,0,6.08,0.89,0,0,0,0.84,3.95,0,0,0,0,0.21,0,0,0,0,0,0,0.05,0,0,0
1100,69.32,9.5,10.38,0,9.43,0.43,0,0,0,0,0.64,0,0,0.23,0,0.07,0,0,0,0,0,0,0,0,0,0
875,37.93,7.35,13.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.03,0,0
1110,50.01,0,12.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.47,0,0
1460,70,0,18,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
1430,70,0,18,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0
1340,70,0,18,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0
1270,69.93,0,18.07,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0
1275,69.99,0,18,0,0,0,0,0,0,0,0,0,0,0,3,0,9.01,0,0,0,0,0,0,0,0,0
1290,70,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0
1210,70,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
1475,82,0,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0
1230,70,0,17.51,0,0,0,0,0,0,0,0,0,0,0,0,0,12.49,0,0,0,0,0,0,0,0,0
1285,71.01,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,10.99,0,0,0,0,0,0,0,0,0
1238,64.23,0,11.18,14.48,9.33,0,0,0.7,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0
1272,64.61,0,12.08,17.21,5.32,0,0,0.7,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0
1261,63.9,0,10.43,12.2,12.69,0,0,0.7,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0
1242,65.96,0,9.97,10.19,12.4,0,0,0.75,0,0,0,0,0.15,0,0,0,0,0,0,0.58,0,0,0,0,0,0
1257,65.15,0,9.97,10.18,13.22,0,0,0.75,0,0,0,0,0.15,0,0,0,0,0,0,0.58,0,0,0,0,0,0
1289,63.81,0,11.11,10.26,13.32,0,0,0.76,0,0,0,0,0.15,0,0,0,0,0,0,0.59,0,0,0,0,0,0
860,28.59,22.77,9.72,0,0,0,19.9,2.13,2.1,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0
1175,49.59,1.5,15.88,7.3,12.36,0.16,0,7.38,2.87,0,0,0,2.17,0,0,0,0,0,0,0.73,0,0,0,0.06,0,0
1149,17.02,26.9,0,0,0,0,9.03,0,0,23.54,0,0,0,0,9.53,0.02,10.77,0,0,0,2.45,0,0,0,0,0.74
1149,16.92,26.77,0,0,0,0,8.95,0,0,23.41,0,0,0,0,9.48,0.02,11.05,0,0,0,2.43,0,0,0,0,0.97
1145,16.43,27.47,0,0,0,0,10.43,0,0,22.73,0,0,0,0,9.2,0.02,10.42,0,0,0,2.36,0,0,0,0,0.94
1121,21.47,22.82,0,0,0,0,10.35,0,0,22.57,0,0,0,0,9.14,0.02,10.34,0,0,0,2.35,0,0,0,0,0.94
1122,21.1,22.44,0,0,0,0,11.88,0,0,22.19,0,0,0,0,8.98,0.02,10.16,0,0,0,2.31,0,0,0,0,0.92
1134,21.16,22.49,0,0,0,0,11.91,0,0,22.24,0,0,0,0,9,0.02,10.18,0,0,0,2.31,0,0,0,0,0.69
1147,21.01,22.35,0,0,0,0,11.83,0,0,22.1,0,0,0,0,10.29,0.02,9.19,0,0,0,2.3,0,0,0,0,0.91
1107,21.28,22.62,0,0,0,0,11.98,0,0,22.37,0,0,0,0,6.34,0.02,12.13,0,0,0,2.33,0,0,0,0,0.93
990,11,50.5,0,0,4.5,0,8,0,0,8.8,0,0,0,0,3.5,0,10,2.5,0,0,1.2,0,0,0,0,0
990,11,50.5,0,0,5,0,7.5,0,0,8.8,0,0,0,0,3.5,0,10,2.5,0,0,1.2,0,0,0,0,0
990,11,50,0,0,4,0,9,0,0,8.8,0,0,0,0,3,0,9.5,3.5,0,0,1.2,0,0,0,0,0
990,11.65,48.06,0,0,4.37,0,9.22,0,0,10,0,0,0,0,3.4,0,9.32,3.01,0,0,0.97,0,0,0,0,0
783,15.5,44,0,0,5,0,8,0,0,11,0,0,0,0,2,0,9.5,4,0,0,1,0,0,0,0,0
1020,15,44.5,0,0,5,0,8,0,0,11,0,0,0,0,2,0,8.5,5.8,0,0,0.2,0,0,0,0,0
1010,14.5,46,0,0,4.5,0,8,0,0,11,0,0,0,0,2,0,8.5,5.5,0,0,0,0,0,0,0,0
1010,13.86,46.03,0,0,5.45,0,7.92,0,0,10.89,0,0,0,0,1.98,0,8.42,5.45,0,0,0,0,0,0,0,0
763,7,51,0,2.5,0,0,4.5,0,0,12.5,0,0,0,0,1,0,10.5,7,0,0,4,0,0,0,0,0
1010,7,51,0,5,0,0,4.5,0,0,10,0,0,0,0,1,0,10.5,7,0,0,4,0,0,0,0,0
845,52.31,12.22,1.73,0,5.84,2.13,16.22,2.85,0,0,5.05,0,0,0,0,0.04,1.61,0,0,0,0,0,0,0,0,0
855,52.34,11.7,1.66,0,10.05,0.2,16.56,1.72,0,0,4.23,0,0,0,0,0,1.54,0,0,0,0,0,0,0,0,0
865,53.47,14.43,2.43,0,2.39,2.84,17.7,1.3,0,0,3.23,0,0,0,0,0.05,2.16,0,0,0,0,0,0,0,0,0
