Refract Index 587.6nm d,SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,Cs2O,ZnO,SrO,PbO,SnO,Ga2O3,As2O3,Y2O3,Sb2O3,La2O3,Nd2O3,Gd2O3,Bi2O3,TiO2,GeO2,ZrO2,SnO2,TeO2,P2O5,Nb2O5,Ta2O5,WO3,Yb2O3
1.6,63.34,5.68,1.06,0,1.28,11.24,9.61,0,1.52,0,3.53,0.69,0,0,0,0,0,0.25,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0
1.58,21.7,28.88,13.11,9.5,4.86,1.61,18.67,0,0,0,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.72,9.18,57.2,1.08,0,0,0,0.74,0,0,0,11.52,0,0,0,0,0,0,0.04,14.42,0,0,0,0,0,5.82,0,0,0,0,0,0,0
1.72,10.16,54.07,3.27,0,0,0,0.74,0,0,0,12.14,0,0,0,0,0,0,0.04,14.62,0,0,0,0,0,4.96,0,0,0,0,0,0,0
1.74,11.72,58.34,1.06,0,0,0,1.81,0,0,0,8.26,0,0,0,0,0,0,0.01,14.4,0,0,0,0,0,4.4,0,0,0,0,0,0,0
1.73,11.9,52.95,1.08,0,0,0,1.1,0,0,0,13.52,0,0,0,0,0,0,0.04,14.59,0,0,0,0,0,4.82,0,0,0,0,0,0,0
1.73,11.31,56.93,0.89,0,0,0,0.76,0,0,0,9.04,0,0,0,0,0,0,0.19,15.82,0,0,0,0,0,5.06,0,0,0,0,0,0,0
1.72,9.7,51.01,1.04,0,9.45,0,1.77,0,0,0,8.47,0,0,0,0,0,0,0.07,13.76,0,0,0,0,0,4.73,0,0,0,0,0,0,0
1.7,22.72,40.74,3.09,0,2.81,0.48,5.27,0,0,0,6.45,0,0,0,0,0,0,0.29,13.86,0,0,0,1.31,0,2.98,0,0,0,0,0,0,0
1.74,10.55,56.13,0.89,0,0,0,1.18,0,0,0,9.08,0,0,0,0,0,0,0.01,15.24,0,0,0,0,0,5.33,0,0,0,0,1.59,0,0
1.73,10.56,51.25,1.67,0,2.02,1.85,0.38,0,2.41,0,9.74,0,0,0,0,0,0,0.12,14.94,0,0,0,0,0,5.06,0,0,0,0,0,0,0
1.66,15.8,45.45,0.31,0,27.64,1.65,3.44,0,0,0,0,0,0,0,0,0,0,0.05,5.66,0,0,0,0,0,0,0,0,0,0,0,0,0
1.64,13.97,51.08,0.9,0,28.92,0,0.51,0,0,0,0,0,0,0,0,0,0,0.01,4.61,0,0,0,0,0,0,0,0,0,0,0,0,0
1.66,14.88,46.94,0.47,0,29.49,0,2.12,0,0,0,0,0,0,0,0,0,0,0.03,6.07,0,0,0,0,0,0,0,0,0,0,0,0,0
1.63,15.32,50.03,2.63,0,26.41,0,1.03,0,0,0,0,0,0,0,0,0,0,0.03,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0
1.63,14.02,47.33,3.59,0,28.08,0,2.45,0,0,0,0,0,0,0,0,0,0,0.06,2.98,0,0,0,0,0,1.49,0,0,0,0,0,0,0
1.65,13.85,45.63,1.11,0,33.72,0,1.01,0,0,0,0,0,0,0,0,0,0,0.13,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0
1.65,14.82,47.88,0.62,0,26.7,0,1.05,0,0,0,0,3.8,0,0,0,0,0,0.05,5.08,0,0,0,0,0,0,0,0,0,0,0,0,0
1.66,11.35,46.52,0.38,0,25.87,0,1.31,0,0,0,9.63,0,0,0,0,0,0,0.05,4.89,0,0,0,0,0,0,0,0,0,0,0,0,0
1.66,11.3,52.82,0.4,0,28.1,0,1.35,0,0,0,0,0,0,0,0,0,0,0.03,5.09,0,0,0,0,0,0,0,0,0,0,0.91,0,0
1.55,22.09,31.56,14.56,7.63,5.13,1.07,14.23,0,0,0,1.77,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.56,23.59,30.68,13.14,6.52,7.2,0.88,15.02,0,0,0,1.73,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.57,16.35,35.51,13.06,7.2,4.35,1.81,15,0,0,0,6.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.57,16.36,35.51,13.07,2.12,6.35,1.81,8.82,0,4.23,0,11.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.58,18.53,35.5,13.09,0.95,0.68,1.79,0,5.66,5.43,0,18.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6,10.62,34.26,6.11,0.94,3.79,1.73,0,4.41,4.27,0,33.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.53,23.2,40.52,13.1,0.96,1.04,1.01,19.22,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6,9.7,36.87,9.73,2.34,6.46,1.85,0,0,10.36,0,15.09,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.54,28.37,30.2,13.29,8.19,3.85,2.15,6.99,4.57,0,0,1.74,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.59,15.21,36.37,6.51,17.13,11.11,5.21,2.72,0,0,0,5.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.65,32.25,11.14,3.8,0,8.64,34.13,0,1.56,4.12,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,0,0,0,0,0,0,0
1.65,38.54,10.64,3.18,0,11.56,30.2,0,2.54,0,0,0.57,0,0.41,0,0,0,0,0.1,0,0,0,0,0,0,2.26,0,0,0,0,0,0,0
1.64,40.33,1.29,8.8,0,16.81,25.47,0,3.19,0.95,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,2.91,0,0,0,0,0,0,0
1.65,40.71,6.51,3.56,0,8.08,18.91,0,3.22,0,0,16.7,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0.37,0,0,0,0,1.85,0,0
1.65,37.78,11.64,2.38,0,21.68,16.92,0,0.65,0.34,0,3.98,0,0,0,0,0,0,0.03,0,0,0,0,0,0,4.6,0,0,0,0,0,0,0
1.65,41.12,7.61,2.6,0,7.87,23.03,0,3.56,0,0,9.76,0,0,0,0,0,0,0.15,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0
1.65,43.72,5.66,3.01,0,10.93,24.27,0,3.96,0,0,4.84,0,0,0,0,0,0,0.06,0,0,0,0,0,0,3.55,0,0,0,0,0,0,0
1.63,41.51,2.99,4.08,0,11.86,17.35,0,10.73,0,0,9.2,0,0.04,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0.55,0,0
1.65,38.58,2.77,2.65,0,27.56,15.62,0,3.62,0,0,8.54,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0.63,0,0,0,0,0,0,0
1.63,44.51,1.92,7,0,11.13,26.75,0,5.32,0,0,2.19,0,0,0,0,0,0,0.09,0,0,0,0,0,0,1.09,0,0,0,0,0,0,0
1.66,13.42,49.79,0.79,0,28.75,0,0.54,0,0,0,0,0,0,0,0,0,1.07,0.01,5.63,0,0,0,0,0,0,0,0,0,0,0,0,0
1.65,13.33,49.46,0.79,0,28.56,0,0.54,0,0,0,0,0,0,0,0,0,3.19,0.01,4.12,0,0,0,0,0,0,0,0,0,0,0,0,0
1.64,13.64,49.98,0.88,0,28.23,0,0.5,0,0,0,0,0,0,0,0,0,2.97,0.01,3.79,0,0,0,0,0,0,0,0,0,0,0,0,0
1.65,10.7,50.22,3.15,0,28.67,0,1.21,0,0,0,0,0,0,0,0,0,0.36,0.03,5.66,0,0,0,0,0,0,0,0,0,0,0,0,0
1.61,15.09,52.72,1.8,0,25.99,0,0.49,0,0,0,0,0,0,0,0,0,1.63,0.03,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0
1.66,9,54.38,0.82,0,26.71,0,0.84,0,0,0,0,0,0,0,0,0,2.95,0.09,5.21,0,0,0,0,0,0,0,0,0,0,0,0,0
1.64,16.08,45.37,1.09,0,32.07,0,0.75,0,0,0,0,0,0,0,0,0,1.32,0.1,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0
1.65,12.47,46.81,1.47,0,33.4,0,1,0,0,0,0,0,0,0,0,0,1.46,0.03,3.36,0,0,0,0,0,0,0,0,0,0,0,0,0
1.65,9.87,49.98,3.88,0,29.62,0,1.06,0,0,0,0,0,0,0,0,0,0.7,0.03,4.86,0,0,0,0,0,0,0,0,0,0,0,0,0
1.65,11.07,50.61,0.96,0,27.93,0,0.52,0,0,0,0,3.78,0,0,0,0,1.04,0.01,4.08,0,0,0,0,0,0,0,0,0,0,0,0,0
1.64,0,0,0,0,0,30.97,15.9,0,0,0,21.88,0,0,0,0,0,0,0,0,0,1.97,0,0,0,0,0,0,29.28,0,0,0,0
1.64,0,0,0,0,0,27.72,16.26,0,0,0,22.38,0,0,0,0,0,0,0,0,0,3.69,0,0,0,0,0,0,29.95,0,0,0,0
1.67,0,0,0,0,0,27.96,20.5,0,0,0,15.05,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,30.19,4.61,0,0,0
1.65,0,0,0,0,0,23.89,20.43,0,0,0,15,0,0,0,0,0,0,0,0,0,1.68,0,0,0,0,0,0,34.41,4.59,0,0,0
1.65,0,0,0,0,0,26.32,19.29,0,0,0,21.25,0,0,0,0,0,2.55,0,0,0,0,0,0,0,0,0,0,28.42,2.17,0,0,0
1.65,0,0,0,0,0,26.52,19.44,0,0,0,21.41,0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,28.66,2.19,0,0,0
1.64,0,0,0,0,0,26.8,19.65,0,0,0,21.64,0,0,0,0,0,0,0,0,0,1.62,0,0,0,0,0,0,28.96,0,1.33,0,0
1.64,0,0,0,0,0,26.88,19.71,0,0,0,21.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.04,0,2.67,0,0
1.65,0,0,0,0,0,26.65,19.53,0,0,0,21.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.79,2.2,1.32,0,0
1.65,0,0,2.27,0,0,26.4,19.35,0,0,0,21.32,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,26.88,2.18,0,0,0
1.62,49.18,12.65,4.59,0,0,29.63,0,0.3,0,0,3.38,0,0,0,0,0,0,0.06,0,0,0,0,0.17,0,0.04,0,0,0,0,0,0,0
1.61,47.79,16.75,5.28,0,0,26.33,0,0,1.91,0,1.21,0,0,0,0,0,0,0.06,0,0,0,0,0.45,0,0.22,0,0,0,0,0,0,0
1.59,65.67,6.96,0.68,0,0.12,4.51,0,6.81,4.78,0,0,0,0,0,0,0,0,0.07,0,0,0,0,10.4,0,0,0,0,0,0,0,0,0
1.56,67.01,7.91,1.01,0,0.12,4.49,0,7.88,5.48,0,0,0,0,0,0,0,0,0.07,0,0,0,0,6.03,0,0,0,0,0,0,0,0,0
1.61,60.38,7.65,0.76,0,1.38,14.1,0,4.11,2.87,0,1.9,0,0,0,0,0,0,0.08,0,0,0,0,6.77,0,0,0,0,0,0,0,0,0
1.65,54.83,7.78,0.77,0,1.4,14.32,0,4.18,2.92,0,1.93,0,0,0,0,0,0,0.08,0,0,0,0,11.79,0,0,0,0,0,0,0,0,0
1.62,56.71,8.04,0.8,0,1.45,18.52,0,4.32,3.01,0,1.99,0,0,0,0,0,0,0.08,0,0,0,0,5.08,0,0,0,0,0,0,0,0,0
1.58,64.61,7.6,0.69,0,0.37,5.27,0,7.31,5.11,0,1.12,0,0,0,0,0,0,0.07,0,0,0,0,7.85,0,0,0,0,0,0,0,0,0
1.61,60.35,8.84,1.21,0,0.39,7.74,0,7.24,4.46,0,0,0,0,0,0,0,0,0.07,0,0,0,0,9.7,0,0,0,0,0,0,0,0,0
1.61,57.12,11.83,2.11,0,0.14,12.85,0,4.97,3.1,0,0,0,0,0,0,0,0,0.08,0,0,0,0,7.8,0,0,0,0,0,0,0,0,0
1.52,67.09,0.74,1.84,4.82,0,0,0,9.29,6.59,0,8.9,0,0,0,0,0.07,0,0.09,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0
1.53,65.77,0,8.78,0,0,0,10.55,11.7,0.07,0,0,0,0,0,0,0.1,0,0.11,0,0,0,0,0,0,2.92,0,0,0,0,0,0,0
1.51,72.18,0.27,0,5.2,0,0,0,14.34,4.13,0,3.79,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.52,75.29,0.85,2.64,0,0,0,0,14.07,1.81,0,3.71,0,1.53,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.51,74.35,0,0.19,0,3.95,0.5,0,12.87,5.64,0,2.34,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.52,70.69,0.75,0,0,5.35,0.85,0,10.84,7.13,0,4.01,0,0.29,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.52,71.47,0.18,0,5.15,0,0,1.03,14.2,4.09,0,3.76,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.51,67.08,0,10.62,6.59,0,0,0,12.44,3.1,0,0,0,0,0,0,0.1,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.62,0,3.88,0,0,10.12,44.95,0.9,0,0,0,1.66,0,0,0,0,0,0,0.05,0.83,0,0,0,0,0,0,0,0,37.61,0,0,0,0
1.57,0,4.5,0,3.11,17.42,31.44,0.84,0,0,0,2.31,0.6,0,0,0,0,0.55,0.21,0.96,0,0,0,0,0,0,0,0,37.05,0.47,0,0.54,0
1.64,0,3.79,1.44,0,0,47.8,0.49,0,0,0,0,0.57,0,0,0,0,0,0.2,0.58,0,0.4,0,0,0,0,0,0,44.4,0,0.33,0,0
1.59,0,0.42,2.42,0,2.59,45.38,0.49,0,0,0,0,0,0,0,0,0,0,0.05,0.76,0,0,0,0,0,0,0,0,47.39,0,0,0.5,0
1.62,0,2.73,0,3.14,15.34,35.88,0.85,0,0,0,3.11,1.22,0,0,0,0,0,0.43,0.78,0,0,0,0,0,0,0,0,36.52,0,0,0,0
1.6,0,0.78,0,3.35,9.63,39.63,0.45,0,0,0,1.66,0,0,0,0,0,0.6,0.05,0.41,0,0,0,0,0,0,0,0,42.81,0.51,0.12,0,0
1.59,0,1.96,0,0,12.16,40.91,0.46,0,0,0,0,1.18,0,0,0,0,0.3,0,0.63,0,0,0,0,0,0,0,0,41.3,0.51,0,0.59,0
1.6,0,0.98,0,0,11.73,42.01,0.92,0,0,0,0,0,0,0,0,0,0,0.05,0.84,0,0,0,0,0,0,0,0,42.88,0,0,0.59,0
1.62,0,2.78,1.26,7.04,11.04,39.34,0,0.42,0.14,0,0,0,0,0,0,0,0,0.04,0.75,0,0,0,0,0,0,0,0,36.7,0.49,0,0,0
1.6,56.05,0.88,1.5,0,0,3.07,22.5,1.97,0,0,7.51,3.83,0,0,0,0,0,0.04,0,0,0,0,1.91,0,0.74,0,0,0,0,0,0,0
1.63,55.61,0,0,0,0,2.96,24.51,0.98,0,0,6.25,4.44,0,0,0,0,0,0.04,0,0,0,0,3.64,0,1.57,0,0,0,0,0,0,0
1.61,58.12,0,0.93,0,0,3.63,18.42,3.06,0,0,7,5.13,0,0,0,0,0,0.04,0,0,0,0,2.85,0,0.82,0,0,0,0,0,0,0
1.59,58.37,0,0.6,2.29,3.3,3.14,16.92,2.59,0,0,5.45,4.28,0,0,0,0,0,0.04,0,0,0,0,2.32,0,0.7,0,0,0,0,0,0,0
1.61,58.82,0,0.3,0,0,3.03,21.45,2.46,0,0,5.1,4.12,0,0,0,0,0,0.04,0,0,0,0,3.44,0,1.24,0,0,0,0,0,0,0
1.59,60.18,0,1.53,0,0,3.17,18.57,3.22,0,0,5.21,4.33,0,0,0,0,0,0.04,0,0,0,0,2.89,0,0.86,0,0,0,0,0,0,0
1.58,60.8,0,1.53,0.77,2.23,3.14,17.14,1.01,0.66,0,5.52,4.1,0,0,0,0,0,0.04,0,0,0,0,2.35,0,0.71,0,0,0,0,0,0,0
1.57,62.81,0.44,1.21,0,0,2.98,18.58,2.19,0,0,4.7,4.17,0,0,0,0,0,0.04,0,0,0,0,2.08,0,0.8,0,0,0,0,0,0,0
1.56,65.43,0,1.53,0,0,3.08,17.07,1,0,0,5.2,4.2,0,0,0,0,0,0.04,0,0,0,0,1.95,0,0.5,0,0,0,0,0,0,0
1.58,63.17,0,0,0,0,2.65,21.03,2.41,0,0,2.65,3.47,0,0,0,0,0,0.04,0,0,0,0,3.37,0,1.21,0,0,0,0,0,0,0
1.85,53.69,0,0,0,0,0,0,0.43,0.71,0,0,0,45.01,0,0,0.07,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.85,53.31,0,0,0,0,0,0,0.43,0.71,0,0,0,45.39,0,0,0.07,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.85,53.96,0,0,0,0,0,0,0.43,0.71,0,0,0,44.74,0,0,0.07,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.85,53.89,0,0,0,0,0,0,0.43,0.71,0,0,0,44.81,0,0,0.07,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.85,53.85,0,0,0,0,0,0,0.43,0.71,0,0,0,44.85,0,0,0.07,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.85,53.58,0,0,0,0,0,0,0.43,0.71,0,0,0,45.12,0,0,0.07,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.85,53.39,0,0,0,0,0,0,0.43,0.71,0,0,0,45.31,0,0,0.07,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.58,62.58,0,0.66,0,1.93,4.42,6.12,8.96,0,0,6.66,6.54,0,0,0,0,0,0.05,0,0,0,0,1.53,0,0.55,0,0,0,0,0,0,0
1.59,59.22,0,2.13,0,0,3,14.78,6.5,0,0,5.35,4.82,0,0,0,0,0,0.04,0,0,0,0,3.28,0,0.88,0,0,0,0,0,0,0
1.63,61.62,0,0,0,0,4.53,13.28,2.13,0,0,6.91,6.7,0,0,0,0,0,0.05,0,0,0,0,3.97,0,0.81,0,0,0,0,0,0,0
1.59,61.29,1.41,1.6,0,1.17,3.92,12.92,2.11,0,0,6.03,4.92,0,0,0,0,0,0.04,0,0,0,0,3.85,0,0.74,0,0,0,0,0,0,0
1.59,62.8,0,0,0,0,4.57,8.94,7.54,0,0,7.55,5.67,0,0,0,0,0,0.05,0,0,0,0,2.34,0,0.54,0,0,0,0,0,0,0
1.62,60.58,0,0,1.09,2.69,2.96,14.12,3.66,0,0,5.26,4.74,0,0,0,0,0,0.04,0,0,0,0,3.94,0,0.92,0,0,0,0,0,0,0
1.57,61.52,0,1.25,0.79,0.57,3.82,14.3,5.24,0.34,0,5.48,3.94,0,0,0,0,0,0.04,0,0,0,0,1.99,0,0.72,0,0,0,0,0,0,0
1.57,62.17,0,1.57,0.79,1.83,2.8,11.37,6,0,0,4.88,4.64,0,0,0,0,0,0.04,0,0,0,0,3.13,0,0.78,0,0,0,0,0,0,0
1.55,62.72,0,1.89,0,0,3.55,13.95,5.27,0,0,5.67,4.95,0,0,0,0,0,0.04,0,0,0,0,1.6,0,0.36,0,0,0,0,0,0,0
1.57,63.16,0,0.94,0,0,3.12,14.52,4.12,0,0,5.33,4.43,0,0,0,0,0,0.04,0,0,0,0,2.79,0,1.55,0,0,0,0,0,0,0
1.59,0,4.16,0,0,0,51.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.88,0,0,0,0
1.6,0,4.2,0,0,0,49.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.31,0,0,1.89,0
1.62,0,0,0,0,0,41.36,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,58.19,0,0,0,0
1.61,0,0,0,0,0,53.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.18,0.84,0,0,0
1.67,0,0,2.79,0,0,41.79,0,0,0,0,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.17,0,0,0,0
1.7,0,0,0,0,0,39.53,2.3,2.22,1.46,0,0,5.32,0,0,0,0,0,0,0,0,0,0,2.59,0,0,0,0,46.58,0,0,0,0
1.66,0,1.9,0,6.58,7.09,41.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.94,0,0,0,0
1.59,0,0,0,0,0,42.77,0,0,0,0,0,2.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.42,0,0,0,0
1.67,0,0,0,0,0,42.11,0,0,0,0,0,0,18.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.81,0,0,0,0
1.65,32.34,28.04,0,0,7.27,10.52,0,9.59,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,8.96,0,0,0,3.19,0,0,0
1.61,35.26,21.99,2.5,0,6.83,9.15,0,9.61,0,0,0,2.46,0,0,0,0,0,0.03,0,0,0,0,0,0,8.97,0,0,0,3.2,0,0,0
1.68,29,19.02,0,0,0,0,0,30.79,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,4,8.77,0,0,0,8.39,0,0,0
1.63,35.55,33.17,0,0,6.63,9.42,0,5.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.04,0,0,0,1.86,0,0,0
1.64,30.69,18,0,0,0,8.42,0,27.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.77,0,0,0,4.13,0,0.63,0
1.61,50.54,15.68,0,0,4.11,3.16,0,9.55,4.08,0,4.72,0,0,0,0,0,0,0.03,0,0,0,0,0,0,4.8,0,0,0,3.33,0,0,0
1.63,28.96,36.02,0,0,13.55,1.98,0,8.58,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,8.02,0,0,0,2.86,0,0,0
1.61,54.48,18.5,0,0,0,0,0,10.19,4.36,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,7.13,0,0,0,3.55,1.73,0,0
1.6,58.72,16.04,0,0,0,2.75,4.96,3.28,2.24,0,0,1.28,0,0,0,0,0,0,3.57,0,0,0,0,0,7.16,0,0,0,0,0,0,0
1.66,41.62,9.58,0,0,5.95,1.09,13.94,9.42,2.66,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,5.41,0,0,0,10.04,0,0,0
1.72,44.12,11.54,3.15,0,1.43,0,26.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,12.54,0,0,0
1.67,39.31,16.84,0,10.69,2.15,0,1.44,15.16,0,0,0,0,0,0,0,0,0,0.03,1.32,0,0,0,0,0,2.52,0,0,0,10.54,0,0,0
1.72,59.14,8.83,0,0,5.06,0,2.23,0,10.03,0,0,0,0,0,0,0,0,0.03,0,0,1.04,0,0,0,0.77,0,0,0,12.87,0,0,0
1.78,54.97,8.89,0,0,1.84,0,1.73,0,0,0,0,13.94,0,0,0,0,0,0.07,0,0,0,0,0,0,1.09,0,0,0,17.47,0,0,0
1.77,39.68,16.43,0,0,0.85,0,2.23,22.3,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,1.93,0,0,0,12.52,0,4.03,0
1.66,28.1,21.21,0,14.65,5.27,0,1.41,8.17,0,0,2.07,5.7,0,0,0,0,0,0.03,0,0,0,0,0,0,3.42,0,0,0,9.97,0,0,0
1.59,41.58,22.8,3.25,0,5.9,6.95,18.83,0,0,0,0,0,0,0,0,0.03,0,0.05,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0
1.58,54.01,11.36,2.16,0,0,9.77,16.8,0,1.09,0,4.22,0,0,0,0,0.17,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0
1.75,47.96,10.54,4.16,0,0,5.98,0,0,0,0,0,0,26.14,0,0,0.09,0,0.04,0.6,0,0,0,4.02,0,0,0,0,0,0.47,0,0,0
1.74,50.86,9.67,2.2,0,0,5.85,0,0,0,0,0,0,25.47,0,0,0.09,0,0.04,0.52,0,0,0,3.93,0,1.37,0,0,0,0,0,0,0
1.75,48.1,10.44,3.34,0,0,5.93,0,0.92,0,0,0,0,25.9,0,0,0.09,0,0.04,0.59,0,0,0,3.98,0,0.46,0,0,0,0.21,0,0,0
1.74,49.21,10.09,3.98,0,0,5.73,0.73,0.89,0,0,0,0,22.12,0,0,0.08,0,0.04,0.84,0,0,0,4.81,0,0.45,0,0,0,1.03,0,0,0
1.75,45.83,13.18,3.6,0,0,5.99,0,0,0,0,0,0,26.16,0,0,0.09,0,0.04,0.62,0,0,0,4.02,0,0,0,0,0,0.47,0,0,0
1.76,47.67,10.56,4.17,0,0,5.99,0,0,0,0,0,0,26.19,0,0,0.09,0,0.04,0.18,0,0,0,4.03,0,0,0,0,0,1.08,0,0,0
1.75,47.77,10.57,4.17,0,0,6,0,0,0,0,0,0,26.23,0,0,0.09,0,0.04,0.88,0,0,0,4.03,0,0,0,0,0,0.22,0,0,0
1.76,46.1,10.76,4.25,0,0,6.11,0,0,0,0,0,0,27.28,0,0,0.09,0,0.04,0.61,0,0,0,4.1,0,0,0,0,0,0.66,0,0,0
1.74,47.9,10.4,4.99,0,0,3.69,1.14,0.18,0,0,0,0,25.79,0,0,0.09,0,0.04,0.97,0,0,0,3.97,0,0.37,0,0,0,0.47,0,0,0
1.74,49.64,9.79,3.9,0,0,5.19,0,0,0.6,0,0,0,25.91,0,0,0.09,0,0.04,0.59,0,0,0,3.56,0,0.18,0,0,0,0.51,0,0,0
1.59,64.01,1.25,0,0,4.99,5.48,1.17,3.39,6.69,0,6.45,0,0,0,0,0,0,0,0,0,0,0,6.57,0,0,0,0,0,0,0,0,0
1.59,63,1,0,0,4.33,5.65,1.16,3.92,7.36,0,6.82,0,0,0,0,0,0,0.12,0,0,0,0,6.08,0,0.56,0,0,0,0,0,0,0
1.58,65,1.01,0,0,1.89,6.43,0,6.81,5.23,0,7.78,0,0,0,0,0,0,0.12,0,0,0,0,5.73,0,0,0,0,0,0,0,0,0
1.58,64.19,1.01,0,0,1.87,6.28,0,10.71,3.71,0,7.73,0,0,0,0,0,0,0.12,0,0,0,0,4.38,0,0,0,0,0,0,0,0,0
1.59,61.16,1.63,0,0,0,6.92,0,6.84,8.26,0,6.95,0,0,0,0,0.28,0,0,0,0,0,0,7.96,0,0,0,0,0,0,0,0,0
1.59,61.71,2.05,0,0,2.54,6.05,0,6.9,6.06,0,7.88,0,0,0,0,0,0,0.12,0,0,0,0,6.69,0,0,0,0,0,0,0,0,0
1.55,40.07,0,14.93,0,14.86,0,0,15.07,14.83,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.54,50.12,0,14.74,0,14.94,0,0,10.05,9.95,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.54,60.07,0,9.89,0,10.03,0,0,9.83,10,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.54,65.24,0,9.67,0,0,0,10,10.19,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,4.71,0,0,0,0,0,0,0
1.52,70.66,0,14.9,3.96,0,0,10.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.51,75.02,0,3.01,0,0,0,19.98,0,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
